idannonce,etage,surface,surface_terrain,nb_pieces,mensualiteFinance,balcon,eau,bain,dpeC,mapCoordonneesLatitude,mapCoordonneesLongitude,nb_etages,places_parking,cave,annee_construction,nb_toilettes,ascenseur,nb_logements_copro,charges_copro,logement_neuf,duree_int,INSEE_COM,IRIS,CODE_IRIS,GRD_QUART,UU2010,REG,DEP,loyer_m2_median_n7,nb_log_n7,taux_rendement_n7,prix_median_commune,prix_median_type,prix_median_pieces,prix_median_nb_etage,annee_2019,annee_2020,annee_2021,annee_2022,annee_2023,expo_nord,expo_sud,expo_est,expo_ouest,expo_inconnue,chauf_radiateur,chauf_sol,chauf_convecteur,chauf_poele_bois,chauf_pac,chauf_clim_rev,chauf_cheminee,chauf_inconnu,energie_gaz,energie_elec,energie_fioul,energie_bois,energie_inconnue,chauffage_mode_individuel,chauffage_mode_collectif,chauffage_mode_central,chauffage_mode_inconnu,dpe_A,dpe_B,dpe_C,dpe_D,dpe_E,dpe_F,dpe_G,dpe_inconnu,ges_A,ges_B,ges_C,ges_D,ges_E,ges_F,ges_G,ges_inconnu,typedetransaction_pi,typedetransaction_v,typedetransaction_vp,annonce_exclusive_0,annonce_exclusive_Non,annonce_exclusive_Oui,categorie_annonceur_a,categorie_annonceur_b,categorie_annonceur_ca,categorie_annonceur_cm,categorie_annonceur_m,categorie_annonceur_network,typedebien_lite_a,typedebien_lite_m,TYP_IRIS_x_D,TYP_IRIS_x_H,TYP_IRIS_x_Z,TYP_IRIS_y_H,TYP_IRIS_y_Z
apimo-8147530,0,131,809.8,6,0,0,0,0,231.0,47.69449,7.28752,1,3,1,1964,2,0,5,796.8520000000001,0,29,68384,0,683840000,6838400,68120,44,68,9.05,2,0.048,333000.0,318000.0,360968.0,310000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
immo-facile-37921520,0,165,530.0,9,0,0,1,1,198.4,47.78837,7.32074,2,2,1,2009,2,0,2,500.0,0,-971,68166,103,681660103,6816601,68701,44,68,6.9,1,0.03319999999999999,286300.0,318000.0,395000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
guy-hoquet-immo-facile-6022650,0,37,63.2,2,0,0,1,0,169.0,47.8266,7.27858,2,1,1,1950,1,1,18,624.0,0,22,68321,0,683210000,6832100,68701,44,68,12.75,3,0.08,117300.0,172000.0,131500.0,190000.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ag681237-303886260,0,77,621.2,4,0,0,0,1,320.6,47.7855,7.21563,2,3,1,1937,1,0,18,428.764,0,36,68375,105,683750105,6837501,68701,44,68,11.02,2,0.05,253835.0,318000.0,260000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag671791-290311835,1,82,525.676,3,0,0,1,0,262.0,47.75188,7.3283,3,1,1,1957,1,0,52,240.0,0,7,68224,1203,682241203,6822401,68701,44,68,10.0,839,0.062,118444.0,172000.0,179900.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
pericles-36630281,4,129,587.2,5,0,2,1,1,51.0,47.74942,7.33994,4,1,1,1978,2,1,42,0.0,0,14,68224,102,682240102,6822401,68701,44,68,8.57,110,0.023,118444.0,172000.0,230000.0,139000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag680010-328200180,0,206,860.0,6,0,0,1,1,89.9,47.70953,7.22612,1,5,0,1993,2,0,5,676.8520000000001,0,139,68101,0,681010000,6810100,68000,44,68,9.35,1,0.031,365000.0,318000.0,360968.0,310000.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-cdrieux-755,0,140,1934.0,6,0,0,1,1,279.0,47.76187,7.02622,1,4,0,1952,2,0,17,676.8520000000001,0,91,68179,0,681790000,6817900,68000,44,68,8.25,1,0.0786,248100.0,318000.0,360968.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
mgc-288937625-CLM_202102101,0,92,448.6,5,0,0,0,0,290.0,48.0928,7.37046,2,2,1,1937,2,0,2,443.2,1,21,68066,503,680660503,6806601,68501,44,68,9.91,10,0.037,351970.0,318000.0,315000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag681332-357763063,3,59,465.058,3,0,0,0,1,265.0,47.58605,7.56158,3,1,1,1987,1,1,51,1104.0,0,16,68297,104,682970104,6829701,68403,44,68,12.32,405,0.06,220000.0,172000.0,179900.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
hektor-immo-wittenheim-3194,1,119,389.4,6,0,0,0,1,252.0,47.80731,7.3369,1,2,0,1979,1,0,2,1167.268,0,-914,68376,102,683760102,6837601,68701,44,68,8.61,17,0.06659999999999999,135000.0,172000.0,256500.0,199900.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681391-347001867,0,150,586.0,7,0,0,1,1,173.0,47.60403,7.5742,2,2,1,1984,2,0,16,868.8,0,10,68349,0,683490000,6834900,68403,44,68,11.19,1,0.038,515000.0,318000.0,380000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
immo-facile-48613256,0,300,349.0,9,0,0,1,0,232.4,47.9797,6.9636,2,2,1,1800,2,0,2,500.0,0,78,68370,0,683700000,6837000,68000,44,68,9.57,3,0.0434,133500.0,318000.0,395000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
mgc-327002034-RK_MSB__ILLFURTH_TM700h,0,140,561.2,6,0,0,0,0,166.6,47.69476,7.29468,1,3,1,1971,2,0,5,796.8520000000001,1,295,68384,0,683840000,6838400,68120,44,68,9.05,2,0.031,333000.0,318000.0,360968.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681088-375868225,5,80,105.97,4,0,1,0,1,309.0,47.75998,7.28136,5,2,1,1960,1,1,108,1983.0,0,29,68195,101,681950101,6819501,68701,44,68,9.88,9,0.066,145000.0,172000.0,194400.0,150400.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-35960448,0,132,1300.0,5,0,0,1,0,151.0,47.70542,7.31721,1,2,1,1990,1,0,11,501.2,0,-808,68056,101,680560101,6805601,68701,44,68,10.0,9,0.038,365000.0,318000.0,315000.0,310000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag681237-293044259,1,50,51.2,2,0,0,0,1,230.0,48.07392,7.35826,3,1,1,1826,1,1,31,1344.4299999999998,0,113,68066,104,680660104,6806601,68501,44,68,12.08,562,0.041,181000.0,172000.0,131500.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681108-329603694,0,83,197.932,4,0,0,0,1,96.8,47.60296,7.55681,2,1,1,1999,1,1,130,2497.8,0,360,68297,108,682970108,6829701,68403,44,68,11.66,76,0.037,220000.0,172000.0,194400.0,190000.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mgc-135983470,0,46,84.674,2,0,0,0,0,116.2,47.58993,7.56141,7,1,1,1999,1,1,65,1633.8,1,793,68297,104,682970104,6829701,68403,44,68,14.0,472,0.041,220000.0,172000.0,131500.0,160000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
149242667,0,300,1755.4,7,1278,0,1,0,207.0,48.17336,7.11337,1,2,1,1991,2,0,3,396.4,0,2,68044,0,680440000,6804400,68000,44,68,7.056,1,0.034600000000000006,281672.0,318000.0,380000.0,310000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-4426360,0,90,164.0,5,0,0,1,1,153.0,47.7547,7.32198,2,1,0,1900,2,0,11,521.2,0,161,68224,1201,682241201,6822401,68701,44,68,8.82,8,0.067,248000.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
apimo-8158194,3,55,91.114,2,0,0,0,0,132.2,47.63752,7.53715,3,2,1,2019,1,1,13,1127.3380000000002,0,57,68286,0,682860000,6828600,68000,44,68,13.95,11,0.037,242900.0,172000.0,131500.0,174000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
115977267,0,61,153.458,3,0,0,0,0,153.2,47.64924,7.4611,3,1,1,1997,1,1,64,997.0,1,113,68309,0,683090000,6830900,68115,44,68,11.75,53,0.045,199700.0,172000.0,179900.0,174000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
immo-facile-34089714,0,78,239.026,4,0,1,0,1,174.0,47.82714,7.2629,1,2,1,1930,1,0,10,500.0,0,-757,68321,0,683210000,6832100,68701,44,68,8.99,7,0.046799999999999994,117300.0,172000.0,194400.0,199900.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ag671791-288659270,0,220,389.4,6,0,0,0,1,221.2,47.77335,7.32553,2,2,1,1953,1,0,74,1263.268,0,6,68224,1702,682241702,6822401,68701,44,68,8.61,17,0.072,118444.0,172000.0,256500.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
hektor-MAYAIMMO2020-1840,0,76,150.458,3,0,0,0,1,97.0,47.68169,7.50998,2,2,0,2008,1,0,28,1410.0,0,290,68163,0,681630000,6816300,68205,44,68,11.44,50,0.05,200100.0,172000.0,179900.0,190000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ag680824-304980315,1,90,128.53199999999998,4,0,0,0,1,84.0,47.73663,7.52673,1,1,0,2017,1,0,35,1058.4,0,160,68254,0,682540000,6825400,68000,44,68,9.764,8,0.04540000000000001,231250.0,172000.0,194400.0,199900.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
mgc-326638287-VM-RUELISHEIM-20211512,0,95,570.0,5,0,0,0,0,141.0,47.82175,7.35843,1,2,0,1982,2,0,7,32.0,1,197,68289,0,682890000,6828900,68000,44,68,9.34,1,0.024,349000.0,318000.0,315000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
immo-facile-3457013,0,150,1119.0,6,0,1,1,1,262.0,47.74429,7.14004,2,3,1,1973,1,0,15,676.8520000000001,0,106,68060,0,680600000,6806000,68110,44,68,10.424,1,0.055400000000000005,346000.0,318000.0,360968.0,323978.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-6015655,0,49,525.0,2,0,0,0,1,171.0,47.75948,7.33217,3,1,1,1948,1,0,13,412.47,0,-134,68224,1401,682241401,6822401,68701,44,68,11.11,960,0.091,118444.0,172000.0,131500.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
hektor-ag-orim-1073,1,74,465.058,3,0,0,0,1,96.4,47.6295,7.54697,2,2,1,2015,1,0,28,1445.0,0,142,68286,0,682860000,6828600,68000,44,68,11.92,19,0.039,242900.0,172000.0,179900.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
gedeon-23728770,0,66,334.8,3,0,0,0,1,166.8,47.96211,7.23893,2,1,1,2022,1,1,14,1301.8,1,196,68318,0,683180000,6831800,68111,44,68,10.97,1,0.037,226000.0,172000.0,179900.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
